Score;Pair;Time;Strategy;takeprofit;threshold;timeout;stochTimeframe;stoploss;positions;profit;drawdown;long;winning;pips/position;pips/day;positions/day;positivedaysratio;holdtime/positions;hittimeout;hittp;hitsl;
-0,0229999999999997;EURUSD;744;SSIStochStrategy;0,1;0,12;180;180;0,17;247;0,00170000000000026;-0,011200000000001;0,578947368421053;0,607287449392713;6,88259109311845E-06;5,48387096774276E-05;7,96774193548387;0,666666666666667;152;64;125;58;
-0,0076000000000021;EURUSD;744;SSIStochStrategy;0,27;0,2;60;120;0,21;390;0,0313999999999979;-0,009100000000001;0,523076923076923;0,505128205128205;8,05128205128151E-05;0,00101290322580638;12,5806451612903;0,583333333333333;86;350;16;24;
0,0190000000000018;EURUSD;744;SSIStochStrategy;0,16;0,2;90;660;0,16;208;0,0398000000000018;-0,00100000000000011;0,533653846153846;0,557692307692308;0,000191346153846163;0,00128387096774199;6,70967741935484;0,692307692307692;127;141;45;22;
-0,0123000000000011;EURUSD;744;SSIStochStrategy;0,21;0,21;150;60;0,22;221;0,00979999999999892;-0,0273999999999996;0,493212669683258;0,515837104072398;4,434389140271E-05;0,00031612903225803;7,12903225806452;0,5;189;149;38;34;
-0,0513999999999998;EURUSD;744;SSIStochStrategy;0,03;0,19;30;540;0,06;517;0,000300000000000189;-0,0104999999999982;0,5357833655706;0,562862669245648;5,80270793037116E-07;9,67741935484481E-06;16,6774193548387;0,583333333333333;24;131;260;126;
-0,0055000000000017;EURUSD;744;SSIStochStrategy;0,15;0,09;60;840;0,3;167;0,0111999999999983;-0,00470000000000081;0,502994011976048;0,514970059880239;6,7065868263463E-05;0,000361290322580591;5,38709677419355;0,692307692307692;138;138;26;3;
-0,0269999999999985;EURUSD;744;SSIStochStrategy;0,05;0,13;180;780;0,25;193;-0,00769999999999849;-0,0146999999999986;0,518134715025907;0,709844559585492;-3,9896373056987E-05;-0,000248387096774145;6,2258064516129;0,538461538461538;142;44;133;16;
0,0048000000000024;EURUSD;744;SSIStochStrategy;0,04;0,19;150;1080;0,26;221;0,0269000000000024;-0,00059999999999838;0,515837104072398;0,787330316742081;0,000121719457013585;0,000867741935483947;7,12903225806452;0,769230769230769;106;43;170;8;
-0,0392000000000036;EURUSD;744;SSIStochStrategy;0,03;0,1;90;180;0,1;560;0,0167999999999964;-0,0051000000000021;0,544642857142857;0,698214285714286;2,99999999999935E-05;0,000541935483870851;18,0645161290323;0,666666666666667;38;61;381;117;
-0,0125999999999984;EURUSD;744;SSIStochStrategy;0,23;0,14;180;540;0,28;141;0,00150000000000161;-0,00669999999999882;0,517730496453901;0,531914893617021;1,06382978723519E-05;4,83870967742455E-05;4,54838709677419;0,615384615384615;245;97;28;16;
