Score;Pair;Time;Strategy;takeprofit;threshold;timeout;stochTimeframe;stoploss;positions;profit;drawdown;long;winning;pips/position;pips/day;positions/day;positivedaysratio;holdtime/positions;hittimeout;hittp;hitsl;
-0,109700000000001;USDCHF;744;SSIStochStrategy;0,1;0,21;150;360;0,04;501;-0,0596000000000012;-0,060200000000001;0,536926147704591;0,239520958083832;-0,000118962075848306;-0,00192258064516133;16,1612903225806;0,0833333333333333;30;20;107;373;
-0,0244999999999996;USDCHF;744;SSIStochStrategy;0,1;0,19;60;240;0,24;386;0,0141000000000004;-0,0242999999999995;0,5;0,50259067357513;3,65284974093276E-05;0,000454838709677434;12,4516129032258;0,384615384615385;79;264;105;16;
-0,0137999999999994;USDCHF;744;SSIStochStrategy;0,27;0,14;90;480;0,26;201;0,00630000000000064;-0,0222999999999995;0,512437810945274;0,472636815920398;3,13432835820927E-05;0,000203225806451634;6,48387096774194;0,384615384615385;139;176;12;13;
-0,0710999999999994;USDCHF;744;SSIStochStrategy;0,23;0,21;120;180;0,05;444;-0,0266999999999994;-0,0273999999999994;0,506756756756757;0,263513513513513;-6,01351351351338E-05;-0,000861290322580625;14,3225806451613;0,538461538461538;50;83;49;312;
-0,0112000000000002;USDCHF;744;SSIStochStrategy;0,3;0,12;120;660;0,16;166;0,00539999999999985;-0,00610000000000011;0,493975903614458;0,451807228915663;3,25301204819268E-05;0,000174193548387092;5,35483870967742;0,538461538461538;148;116;15;35;
-0,0289999999999996;USDCHF;744;SSIStochStrategy;0,12;0,08;60;180;0,24;355;0,00650000000000039;-0,00190000000000001;0,532394366197183;0,461971830985915;1,83098591549307E-05;0,000209677419354851;11,4516129032258;0,666666666666667;92;266;76;13;
-0,0393000000000001;USDCHF;744;SSIStochStrategy;0,09;0,12;60;780;0,12;267;-0,0126000000000001;-0,0205999999999998;0,524344569288389;0,48314606741573;-4,71910112359553E-05;-0,000406451612903228;8,61290322580645;0,166666666666667;41;119;84;64;
-0,0302999999999999;USDCHF;744;SSIStochStrategy;0,31;0,1;30;780;0,23;276;-0,00269999999999992;-0,0125999999999995;0,554347826086957;0,405797101449275;-9,7826086956519E-06;-8,7096774193546E-05;8,90322580645161;0,461538461538462;41;271;2;3;
-0,0818000000000009;USDCHF;744;SSIStochStrategy;0,29;0,16;120;60;0,05;478;-0,0340000000000009;-0,043200000000001;0,52092050209205;0,253138075313808;-7,11297071129726E-05;-0,00109677419354842;15,4193548387097;0,416666666666667;68;110;32;335;
0,0074000000000012;USDCHF;744;SSIStochStrategy;0,13;0,15;210;1080;0,26;131;0,0205000000000012;-0,0136999999999995;0,541984732824428;0,580152671755725;0,00015648854961833;0,000661290322580683;4,2258064516129;0,583333333333333;183;48;64;18;
-0,0175000000000004;USDCHF;744;SSIStochStrategy;0,02;0,19;210;480;0,3;350;0,0174999999999996;-0,0141999999999995;0,551428571428571;0,882857142857143;4,99999999999989E-05;0,000564516129032246;11,2903225806452;0,538461538461538;65;25;309;15;
-0,00950000000000117;USDCHF;744;SSIStochStrategy;0,24;0,17;150;240;0,28;191;0,00959999999999883;-0,0173000000000009;0,50261780104712;0,50261780104712;5,02617801047059E-05;0,000309677419354801;6,16129032258065;0,461538461538462;188;141;30;19;
-0,0270999999999996;USDCHF;744;SSIStochStrategy;0,25;0,2;120;900;0,18;163;-0,0107999999999996;-0,0211999999999999;0,49079754601227;0,478527607361963;-6,62576687116539E-05;-0,00034838709677418;5,25806451612903;0,538461538461538;149;109;16;37;
-0,0803000000000011;USDCHF;744;SSIStochStrategy;0,26;0,19;30;900;0,07;340;-0,0463000000000011;-0,049700000000001;0,494117647058824;0,347058823529412;-0,000136176470588239;-0,00149354838709681;10,9677419354839;0,153846153846154;24;223;1;116;
-0,0279000000000008;USDCHF;744;SSIStochStrategy;0,28;0,21;150;600;0,12;173;-0,0106000000000008;-0,0143000000000008;0,526011560693642;0,398843930635838;-6,12716763005828E-05;-0,000341935483870995;5,58064516129032;0,416666666666667;116;89;17;66;
-0,0607000000000015;USDCHF;744;SSIStochStrategy;0,06;0,2;150;1020;0,06;319;-0,0288000000000015;-0,0306000000000015;0,536050156739812;0,448275862068966;-9,02821316614467E-05;-0,000929032258064564;10,2903225806452;0,416666666666667;31;14;135;170;
-0,0030000000000007;USDCHF;744;SSIStochStrategy;0,27;0,11;150;240;0,25;177;0,0146999999999993;-0,0159000000000001;0,485875706214689;0,468926553672316;8,3050847457623E-05;0,000474193548387073;5,70967741935484;0,666666666666667;207;127;25;24;
-0,0057999999999996;USDCHF;744;SSIStochStrategy;0,07;0,14;210;780;0,17;195;0,0137000000000004;-0,0126999999999999;0,538461538461538;0,671794871794872;7,02564102564122E-05;0,00044193548387098;6,29032258064516;0,461538461538462;86;23;127;44;
